home_team,away_team,game_id,season,date,pts_H,pts_A,winner,playoff,fg_pct_A,fg3_pct_A,ft_pct_A,reb_A,tot_ast_A,tot_tov_A,tot_stl_A,tot_blk_A,ts_pct_A,w_pct_A,w_pct_last_5_games_A,fg_pct_H,fg3_pct_H,ft_pct_H,reb_H,tot_ast_H,tot_tov_H,tot_stl_H,tot_blk_H,ts_pct_H,w_pct_H,w_pct_last_5_games_H,off_rating_A,def_rating_A,off_rating_H,def_rating_H,lineup_efficiency_A,lineup_efficiency_H,referee_name,referee_id
SAC,LAL,0022100626,2021-22,2022-01-12,125.0,116.0,home,False,0.466557911908646,0.3524822695035461,0.7366666666666667,1861,1009,599,343,236,0.563573883161512,0.512,0.8,0.4503518373729476,0.3454670329670329,0.7607555089192025,1907,970,586,302,199,0.5502405834147809,0.372,0.2,108.60438292964244,109.42263279445729,108.89945652173914,113.0995475113122,13.058178514649104,12.761373626373626,Derek Richardson,1204
MIL,GSW,0022100627,2021-22,2022-01-13,118.0,99.0,home,False,0.4672870020354754,0.359444093493367,0.7531017369727047,1845,1115,612,383,202,0.5785999725856961,0.75,0.6,0.4548529794431434,0.3599062133645955,0.7678767876787679,2025,988,570,331,186,0.5665855911910553,0.605,0.4,110.10546970811872,102.306182531894,111.39755766621435,107.37723466847704,4.863494856699229,15.036703667953669,Brian Forte,101283
MEM,MIN,0022100628,2021-22,2022-01-13,116.0,108.0,home,False,0.4381155177002928,0.3411488862837045,0.7586618876941458,1865,1006,599,362,234,0.5465083582205329,0.488,0.8,0.4549549549549549,0.3456189151599443,0.7475622968580715,2075,1091,545,438,269,0.547804239775381,0.674,1.0,108.86583352982784,108.19981149858624,112.173518055871,107.9863481228669,15.594086857793757,11.94258631324498,JB DeRosa,1155
NOP,LAC,0022100629,2021-22,2022-01-13,113.0,89.0,home,False,0.4473684210526316,0.3559087767795438,0.7865311308767471,1829,959,581,329,193,0.5505372682936599,0.5,0.4,0.4367911479944675,0.3384168482207698,0.7888888888888889,1896,1010,570,299,167,0.5402642732485664,0.366,0.2,105.32863849765258,106.45539906103288,107.64947954490438,111.4327062228654,9.81962703962704,15.23776223776224,Curtis Blair,200832
BKN,OKC,0022100630,2021-22,2022-01-13,109.0,130.0,away,False,0.4147711317045773,0.3074866310160428,0.7603626943005182,1839,831,510,293,189,0.5128592963278198,0.325,0.2,0.4709401709401709,0.3510555121188428,0.8196531791907514,1819,1032,536,288,224,0.5736904333521822,0.65,0.4,102.050395256917,109.03703703703704,111.23814157139384,108.79708383961118,10.331407494450971,11.028907657657658,Derrick Collins,2002
DEN,POR,0022100631,2021-22,2022-01-13,140.0,108.0,home,False,0.4470284237726098,0.3583662714097497,0.7821670428893905,1755,907,510,301,191,0.5617324753927351,0.4,0.4,0.4624776652769505,0.3364219529579472,0.7634560906515581,1691,1011,519,281,155,0.5611071132626805,0.513,0.6,110.3166749134092,115.10791366906474,109.12586516277878,108.68894601542416,9.621402237477756,15.546872586872588,James Capers,1148
CHA,ORL,0022100632,2021-22,2022-01-14,109.0,116.0,away,False,0.4236599891716296,0.3235294117647059,0.7857142857142857,1848,927,588,285,199,0.5266867778697898,0.167,0.0,0.4639546858908342,0.3752357008170962,0.7380116959064328,1842,1140,527,380,217,0.5671095253743956,0.548,0.6,103.24553151458136,112.1354656632173,112.34652114597546,112.78673631614808,7.381427409799504,15.462299171481382,Scott Foster,1162
DET,TOR,0022100633,2021-22,2022-01-14,103.0,87.0,home,False,0.4398615517738679,0.3434190620272315,0.7631917631917632,1710,826,450,352,180,0.5378221419419882,0.526,1.0,0.4152013613159387,0.3132363132363132,0.7779069767441861,1715,878,578,332,191,0.5185175699211146,0.225,0.6,110.6292966684294,109.85169491525424,101.49107797604498,110.7883817427386,15.529444444444444,9.39164260242173,Ed Malloy,2530
IND,PHX,0022100634,2021-22,2022-01-14,94.0,112.0,away,False,0.4726967236068328,0.3690383111806098,0.8028350515463918,1830,1045,534,350,162,0.571382564333255,0.775,0.6,0.4568101814243163,0.3232931726907631,0.7741559953434226,1864,1008,553,295,246,0.5553972527364552,0.357,0.2,111.21087114777966,103.98058252427184,109.33207010895308,110.3889943074004,16.030715765981192,12.754285714285714,Tom Washington,1199
PHI,BOS,0022100635,2021-22,2022-01-14,111.0,99.0,home,False,0.4451818423148393,0.3389283408650742,0.8153005464480875,1964,970,589,320,254,0.554609554873369,0.488,0.6,0.4605299098606938,0.3532008830022075,0.8120300751879699,1810,979,508,344,245,0.5660043629502978,0.581,0.6,108.38996953363018,107.00187969924812,110.71698113207546,108.47542627883652,15.916942320694854,16.221895204027554,Marc Davis,1830
MIA,ATL,0022100636,2021-22,2022-01-14,124.0,118.0,home,False,0.4594519789648491,0.3727810650887574,0.8015873015873016,1841,971,480,271,174,0.5662221200275925,0.415,0.2,0.4594441293250141,0.3757535164099129,0.8007380073800738,1847,1048,563,286,127,0.5731618139309733,0.634,0.6,112.3481279444582,113.51485148514853,112.34961944512644,107.54485131481935,12.212140712140712,13.633705047075168,Scott Wall,1198
CHI,GSW,0022100637,2021-22,2022-01-14,96.0,138.0,away,False,0.4640633842671194,0.3586756591048436,0.7518072289156627,1894,1135,627,392,204,0.5756308986458761,0.732,0.4,0.4752504419563936,0.3889361702127659,0.8141809290953546,1679,933,495,308,181,0.57926114568238,0.692,0.8,110.90604026845638,102.25311601150526,112.10592686002524,109.42302847064752,12.201927896664738,13.085256425256429,Matt Boland,2005
SAS,CLE,0022100638,2021-22,2022-01-14,109.0,114.0,away,False,0.4647926523796271,0.3520055325034578,0.7750294464075382,1912,1068,580,304,186,0.5681245209955226,0.571,0.6,0.4623403700807922,0.3534072900158478,0.7284768211920529,1878,1144,518,328,210,0.5449486712079056,0.366,0.2,110.12869399428028,104.90826781034072,109.43085606773283,109.88959361052385,14.775418797528332,13.876744413586518,Brent Barnaky,201638
MEM,DAL,0022100639,2021-22,2022-01-14,85.0,112.0,away,False,0.449985911524373,0.3324572930354796,0.7604938271604939,1787,976,475,286,162,0.5525682388487735,0.537,1.0,0.4549902152641878,0.3435374149659864,0.7453027139874739,2131,1113,558,448,276,0.5476192588124678,0.682,1.0,109.33333333333331,106.76042437700468,111.59484673478455,108.09968847352025,12.82667440960124,12.411489115722986,JB DeRosa,1155
SAC,HOU,0022100640,2021-22,2022-01-14,126.0,114.0,home,False,0.4517448200654307,0.3440925700365408,0.710820895522388,1846,981,705,316,213,0.5605505739574073,0.279,0.2,0.4526235354049923,0.3458950201884253,0.7623456790123457,1952,998,598,310,206,0.5522913948659525,0.386,0.0,106.32826475849733,114.78999106344952,109.10899845235464,112.9196113074205,11.02896461883005,13.00403344612436,Eric Dalen,200833
MIL,TOR,0022100641,2021-22,2022-01-15,96.0,103.0,away,False,0.4369724254361283,0.3419117647058823,0.763387297633873,1756,844,461,357,184,0.5354053417687826,0.513,0.8,0.4560956986510562,0.361763022323984,0.7659115426105717,2079,1017,586,341,193,0.5679197948755788,0.614,0.2,110.57518700025793,109.63575303539136,111.17998671684744,107.3992024811697,13.97230794801593,14.946194139537797,Bennie Adams,1363
WAS,POR,0022100642,2021-22,2022-01-15,110.0,115.0,away,False,0.4471840851779209,0.3575096277278562,0.7768052516411379,1789,935,525,312,196,0.5614228588120348,0.39,0.6,0.4686030428769018,0.3256704980842911,0.7744034707158352,1862,1011,535,263,210,0.5629644736711203,0.524,0.6,110.29659995177236,114.87303506650544,109.08021641966596,110.92318534179,10.029448833448834,10.978487502831683,Tony Brothers,1146
ATL,NYK,0022100643,2021-22,2022-01-15,108.0,117.0,away,False,0.436237897648686,0.3591916558018252,0.7653061224489796,1903,882,525,291,214,0.5470787493629905,0.5,0.6,0.4594519789648491,0.3727810650887574,0.8015873015873016,1841,971,480,271,174,0.5662221200275925,0.415,0.2,108.75453446191052,109.25206410879068,112.46060606060608,113.79143479312847,12.317869799577116,12.19348283524854,Tre Maddox,202027
BKN,NOP,0022100644,2021-22,2022-01-15,120.0,105.0,home,False,0.4369612068965517,0.3389830508474576,0.7893013100436681,1953,1033,576,307,171,0.5403349663672771,0.381,0.4,0.4695121951219512,0.3478260869565217,0.8218714768883878,1869,1048,548,295,235,0.5718709044889302,0.634,0.6,107.6631977294229,111.71341032288476,111.52566539923954,108.78442545109212,15.202941176470585,10.178258752026512,Bill Kennedy,1662
MIA,PHI,0022100645,2021-22,2022-01-15,98.0,109.0,away,False,0.460812356979405,0.3535741737125288,0.8124293785310734,1725,936,481,330,237,0.5663509548566428,0.585,0.8,0.4610047182903136,0.3775443204202232,0.8054567022538552,1884,1078,578,292,132,0.5757539155292507,0.643,0.6,110.8108108108108,108.37824595786378,112.16702663786896,107.70893371757926,16.01821401009856,13.5207816334434,Curtis Blair,200832
OKC,CLE,0022100646,2021-22,2022-01-15,102.0,107.0,away,False,0.46529284164859,0.3526603001364256,0.7697594501718213,1958,1092,589,311,189,0.5673948704851527,0.581,0.6,0.4173055859802848,0.3114860480207657,0.7632911392405063,1877,863,520,301,196,0.5164266426642664,0.341,0.0,110.18410626893498,104.91383325570564,102.12303980699636,109.11942098914356,14.81353586669376,10.545092460881936,James Capers,1148
BOS,CHI,0022100647,2021-22,2022-01-15,114.0,112.0,home,False,0.4729835552075176,0.3818454613653413,0.8116740088105727,1876,1060,550,336,204,0.5755793614023808,0.636,0.2,0.4462017111744879,0.339047619047619,0.816916488222698,2014,997,600,326,260,0.555183272570502,0.5,0.8,112.32437761893024,109.80537078098054,108.7675005737893,107.31370745170192,11.825698122405624,16.064015444015446,Derrick Collins,2002
SAS,LAC,0022100648,2021-22,2022-01-15,101.0,94.0,home,False,0.4459640654330919,0.3544902093180284,0.7881040892193308,1875,978,596,331,200,0.5493281228575346,0.488,0.4,0.4622041231865614,0.3557098765432099,0.7291666666666666,1925,1166,533,334,215,0.5452410638118361,0.357,0.2,105.1894374282434,106.4279155188246,109.3376264949402,109.65073529411764,9.841447405329593,11.200960863697706,Michael Smith,1193
DEN,LAL,0022100649,2021-22,2022-01-15,133.0,96.0,home,False,0.4655720338983051,0.3520933424845573,0.7348484848484849,1906,1034,608,349,239,0.5628132053096667,0.5,0.8,0.4664341761115955,0.3411764705882353,0.7630853994490359,1731,1046,534,288,158,0.566024188658774,0.525,0.4,108.41796434213497,110.07909604519774,109.85985985985988,108.47967887606622,13.739225585617184,15.643859649122808,John Goble,101284
DAL,ORL,0022100650,2021-22,2022-01-15,108.0,92.0,home,False,0.4258132769108701,0.3238095238095238,0.7847800237812128,1891,959,607,294,203,0.5287831483194573,0.186,0.0,0.4516483516483516,0.3307593307593308,0.7578692493946732,1839,1006,488,294,163,0.5530243990168455,0.548,0.8,103.12931431201103,112.19512195121952,109.45945945945944,106.5589582830962,10.176011466011468,14.42089947089947,Sean Wright,2882
SAC,HOU,0022100651,2021-22,2022-01-16,112.0,118.0,away,False,0.4513133457150438,0.343026706231454,0.7123161764705882,1896,1006,721,323,217,0.5597120337498704,0.273,0.4,0.4537543510691198,0.3460275771503611,0.7610441767068273,2005,1031,612,318,213,0.5532213513174179,0.4,0.2,106.49038461538464,114.603798297315,109.05358686257564,112.93177892918828,11.213260697855302,12.5244844496064,David Guthrie,2714
MIN,GSW,0022100652,2021-22,2022-01-16,119.0,99.0,home,False,0.4666482910694597,0.3610280932456665,0.7520661157024794,1941,1174,634,404,209,0.5782766929621964,0.738,0.2,0.4378406436542953,0.3403648802736602,0.7591069330199764,1911,1029,614,366,242,0.5460751660579453,0.476,0.8,110.52385406922356,102.57309941520468,109.02394106813998,107.8886844526219,9.80467050234492,15.508218888745205,JB DeRosa,1155
DEN,UTA,0022100653,2021-22,2022-01-16,102.0,125.0,away,False,0.4758108851017042,0.3676556137289121,0.7726798748696558,1950,932,573,293,207,0.5954492162484359,0.667,0.4,0.4677236693091732,0.3474747474747475,0.7671601615074024,1782,1081,540,297,160,0.5688119992122148,0.537,0.6,116.51397697909324,108.57612781954886,109.72154372252076,108.91064871481028,15.80894158473106,14.697323284823288,Tom Washington,1199
BOS,NOP,0022100654,2021-22,2022-01-17,104.0,92.0,home,False,0.4374835483021848,0.3379405666897028,0.7861702127659574,1988,1060,587,316,174,0.5402839101742392,0.372,0.6,0.4462017111744879,0.339047619047619,0.816916488222698,2014,997,600,326,260,0.555183272570502,0.5,0.6,107.3509015256588,111.61290322580646,108.73372249663224,107.01754385964912,15.180209059233448,13.457603443436811,Tre Maddox,202027
NYK,CHA,0022100655,2021-22,2022-01-17,87.0,97.0,away,False,0.4626978146194423,0.3729332516840171,0.7397260273972602,1886,1168,543,389,222,0.5657927281721494,0.535,0.8,0.4378042184964846,0.3603833865814696,0.7654185022026432,1947,906,533,293,214,0.5487465588941604,0.512,0.8,112.3049487293803,112.48886910062332,108.52272727272728,109.27246790299571,14.087951273532669,12.250508515159677,Marc Davis,1830
WAS,PHI,0022100656,2021-22,2022-01-17,117.0,98.0,home,False,0.4618181818181818,0.3548387096774194,0.8112582781456954,1768,960,496,335,242,0.5674897575019378,0.595,0.8,0.4677462887989204,0.3256333830104322,0.7767195767195767,1905,1031,555,267,213,0.5626334692292758,0.512,0.6,110.53010314224036,108.58440937350552,109.26223856584694,110.65197428833793,15.07673139768728,13.549221835075494,James Capers,1148
CLE,BKN,0022100657,2021-22,2022-01-17,114.0,107.0,home,False,0.4712892741061755,0.3497757847533632,0.8241150442477876,1913,1078,562,300,240,0.573750048902625,0.643,0.4,0.4651655629139072,0.3504330446369087,0.7683741648106904,1995,1120,596,317,193,0.5668901614342033,0.591,0.8,111.49825783972123,108.95591647331786,110.32125768967876,105.03302209063992,12.393333333333334,15.310640472405176,Courtney Kirkland,2004
MEM,CHI,0022100658,2021-22,2022-01-17,119.0,106.0,home,False,0.4747757847533632,0.3856682769726248,0.8108108108108109,1747,990,515,315,189,0.5779415793265085,0.659,0.4,0.4534354800095762,0.341105929380413,0.7456230690010298,2172,1132,572,456,282,0.5455840703351693,0.667,1.0,112.0644075943283,109.9207302426135,111.65870603560572,107.95998260113092,11.794295441400704,12.8211063011063,Kane Fitzgerald,201640
LAC,IND,0022100659,2021-22,2022-01-17,139.0,133.0,home,False,0.4551705897910605,0.3227065712426805,0.7730900798175598,1906,1028,565,304,253,0.5538916407479937,0.349,0.2,0.4442413162705667,0.3535220539828835,0.7877300613496933,1929,1002,610,339,204,0.546972012608654,0.477,0.4,109.82886216466234,110.9747626765455,105.87707492148944,106.97622252131,10.384648287577969,10.300332238899312,John Goble,101284
ATL,MIL,0022100660,2021-22,2022-01-17,121.0,114.0,home,False,0.4548529794431434,0.3599062133645955,0.7678767876787679,2025,988,570,331,186,0.5665855911910553,0.605,0.2,0.4599100291082297,0.3736033519553072,0.8045112781954887,1918,1019,502,283,187,0.5682035219068718,0.419,0.2,111.1928988958649,107.62399826727312,112.58278145695364,113.74262101534828,15.423224355577297,14.390519772625035,Sean Wright,2882
ORL,POR,0022100661,2021-22,2022-01-17,88.0,98.0,away,False,0.4474548440065681,0.3569192235441453,0.7734457323498419,1828,954,537,325,198,0.5617011661377949,0.405,0.4,0.426905132192846,0.3229231730168644,0.7829638273045507,1928,975,622,301,206,0.5291517515607733,0.182,0.2,109.95528359614026,114.18456455038944,102.7428057553957,111.82553956834532,11.953731152204837,9.991006516924823,Zach Zarba,2534
MIA,TOR,0022100662,2021-22,2022-01-17,104.0,99.0,home,False,0.437037037037037,0.3419354838709677,0.7582017010935601,1806,869,475,364,192,0.5349228373495178,0.525,0.6,0.4592030360531309,0.3748395378690629,0.8041237113402062,1927,1102,588,302,136,0.5737616372706917,0.628,0.8,110.50642479213909,109.71486247792078,112.18595914533928,107.70676691729324,15.529225070595038,13.645812467378576,Bill Kennedy,1662
DAL,OKC,0022100663,2021-22,2022-01-17,104.0,102.0,home,False,0.4176706827309236,0.3125,0.7672413793103449,1928,880,535,305,201,0.5171933494286803,0.333,0.2,0.4507799892415277,0.3312342569269521,0.7615740740740741,1886,1022,497,300,166,0.5534190953989108,0.558,0.8,102.12014134275616,108.99882214369848,109.33081998114986,106.4516129032258,10.835087719298244,14.33868803926416,James Williams,202058
SAS,PHX,0022100664,2021-22,2022-01-17,107.0,121.0,away,False,0.4749065670048051,0.3703148425787106,0.8033775633293124,1932,1099,562,362,175,0.5738598215415154,0.786,0.8,0.4611166500498505,0.3540885221305326,0.7320754716981132,1979,1185,547,340,220,0.5449585033701683,0.372,0.0,112.11770157553288,104.24003707136238,109.40805761872608,110.02923319091522,14.267684947917507,14.776292366637191,Eric Dalen,200833
LAL,UTA,0022100665,2021-22,2022-01-17,101.0,95.0,home,False,0.4768941429339065,0.3680318543799772,0.7722672064777328,2001,958,582,301,212,0.5966242614369022,0.674,0.2,0.4650077760497667,0.351714862138534,0.7348886532343585,1947,1055,618,353,242,0.5621448564447731,0.488,0.6,116.12680909717436,108.50183823529412,108.34990059642146,109.84295509842954,15.752705760867984,12.946919191919193,Michael Smith,1193
NYK,MIN,0022100666,2021-22,2022-01-18,110.0,112.0,away,False,0.4391480730223123,0.3411240957150807,0.756601607347876,1958,1059,629,374,251,0.5472310294783742,0.488,0.6,0.4370037056643727,0.3602251407129456,0.759956942949408,2000,928,548,300,218,0.5474400252223677,0.5,0.8,109.09090909090908,107.96042275691478,108.58200323849178,109.33581049698095,15.394048921433324,12.192189509508314,Bennie Adams,1363
GSW,DET,0022100667,2021-22,2022-01-18,102.0,86.0,home,False,0.4174573055028463,0.3137123745819398,0.7753544165757906,1790,925,595,345,199,0.5204668074126202,0.238,0.6,0.4649595687331536,0.3597667638483965,0.752283105022831,1988,1194,649,410,212,0.5769831812943176,0.721,0.4,101.3053613053613,111.19906868451687,110.37951531778693,102.2410244683284,10.52218376110134,10.64159090909091,Tony Brothers,1146
PHI,ORL,0022100668,2021-22,2022-01-19,123.0,110.0,home,False,0.4257852077001013,0.3214941824862217,0.7787913340935005,1978,996,638,310,213,0.5272411788051353,0.178,0.2,0.4605299098606938,0.3532008830022075,0.8120300751879699,1810,979,508,344,245,0.5660043629502978,0.581,0.8,102.9476462824461,112.14521452145216,110.90014064697608,108.6682242990654,10.763005693581782,15.264632034632037,Tre Maddox,202027
WAS,BKN,0022100669,2021-22,2022-01-19,118.0,119.0,away,False,0.4717880794701987,0.3508771929824561,0.8221258134490239,1948,1105,576,311,244,0.5740692901633226,0.628,0.6,0.4680907172995781,0.3250728862973761,0.7758444216990789,1954,1056,567,274,219,0.5630193184079131,0.523,0.6,111.74466151749203,109.21052631578948,109.50775455158464,110.9139905681563,13.087642720396698,13.452251753414544,Ben Taylor,202049
ATL,MIN,0022100670,2021-22,2022-01-19,134.0,122.0,home,False,0.4390062111801242,0.3405875952121872,0.7568756875687569,1996,1080,641,384,257,0.5478015620480186,0.5,0.6,0.4599100291082297,0.3736033519553072,0.8045112781954887,1918,1019,502,283,187,0.5682035219068718,0.419,0.0,109.35093509350936,108.50923482849603,113.05151305151304,113.90682656826569,15.343355504144975,14.802661122661124,Bill Kennedy,1662
BOS,CHA,0022100671,2021-22,2022-01-19,102.0,111.0,away,False,0.4617654290631915,0.3726076555023923,0.7379619260918253,1925,1191,550,395,224,0.5648083373692802,0.545,0.8,0.4467868935737871,0.3385189794648413,0.8186582809224319,2061,1019,614,332,264,0.5558029361268465,0.511,0.8,112.3009814612868,112.33384179559818,108.65743792573062,107.12871287128714,15.570123511739178,13.414877088962456,Curtis Blair,200832
MIA,POR,0022100672,2021-22,2022-01-19,104.0,92.0,home,False,0.4465811965811966,0.3537706928264868,0.7766287487073423,1883,974,554,334,206,0.5602617112925353,0.419,0.6,0.4591728525980912,0.3748419721871049,0.8055865921787709,1976,1122,600,313,144,0.5734792836910078,0.636,0.8,109.64326812428078,114.1075963980605,112.15253847920974,107.44485294117648,10.449099560580626,11.39282913165266,Courtney Kirkland,2004
CHI,CLE,0022100673,2021-22,2022-01-19,117.0,104.0,home,False,0.4662863070539419,0.350293542074364,0.7714907508161044,2035,1146,611,324,196,0.5682618370278568,0.6,0.8,0.4737704918032787,0.3864886095836606,0.8117782909930716,1790,1014,533,325,196,0.5769554372141825,0.643,0.2,110.30330062444249,105.41685242978154,112.31203007518798,109.91075622357916,15.322731268992612,12.312364789072287,Zach Zarba,2534
MIL,MEM,0022100674,2021-22,2022-01-19,126.0,114.0,home,False,0.4546732255797611,0.3420707732634338,0.7457114026236125,2220,1161,589,470,289,0.5465415809429888,0.674,0.8,0.453590620420127,0.3618421052631579,0.7728194726166329,2162,1057,612,357,205,0.5671578501007103,0.587,0.4,111.51887993211707,108.15979600509986,111.31796065157604,107.57671957671955,12.002569897835466,15.600017272912009,James Capers,1148
DAL,TOR,0022100675,2021-22,2022-01-19,102.0,98.0,home,False,0.4364123159303882,0.3424178895877009,0.7571428571428571,1851,893,486,373,197,0.5342786142376845,0.512,0.6,0.4495533368365738,0.3310769230769231,0.7623318385650224,1933,1050,508,310,173,0.5525809340523238,0.568,0.8,110.33464566929136,109.71400394477315,109.33825224809776,106.37954859511748,15.395198415888071,14.47935214211076,Tom Washington,1199
SAS,OKC,0022100676,2021-22,2022-01-19,118.0,96.0,home,False,0.4180199057097957,0.3125389893948846,0.7679425837320574,1970,900,548,315,203,0.5178172123158076,0.326,0.2,0.4607699805068226,0.3528980190755686,0.7319461444308446,2026,1206,559,343,222,0.5445302768243613,0.364,0.2,101.9558214450069,109.180855959503,109.5730633802817,109.69656992084434,10.34448717948718,14.886322786200832,Leon Wood,1201
UTA,HOU,0022100677,2021-22,2022-01-19,111.0,116.0,away,False,0.4530559167750325,0.3443478260869565,0.7149280575539568,1943,1028,743,329,220,0.5621464233967349,0.289,0.2,0.4746386333771353,0.3652993348115299,0.7747035573122529,2045,979,597,307,218,0.5946667043112455,0.659,0.2,106.80796403339755,114.64927288280582,116.14208633093526,108.7924443445019,11.218305398027828,14.040670995670997,Pat Fraher,2003
DEN,LAC,0022100678,2021-22,2022-01-19,130.0,128.0,home,False,0.4464331373050371,0.3569131832797427,0.790834312573443,1966,1034,621,346,211,0.5507019115890084,0.489,0.4,0.4670526606010477,0.3448952879581152,0.7683089214380826,1821,1113,549,302,162,0.5675386108191154,0.524,0.8,106.26918018412977,107.3871109162648,110.10004764173416,109.26235378371926,9.984838864838864,15.907631578947369,JB DeRosa,1155
SAC,DET,0022100679,2021-22,2022-01-19,131.0,133.0,away,False,0.4160042395336513,0.3126226291693917,0.7736450584484591,1840,943,611,349,204,0.5188584636249892,0.233,0.6,0.4536834427425237,0.3452914798206278,0.7607843137254902,2042,1057,624,334,215,0.5531807619799202,0.391,0.4,102.07383773928898,111.70043250625996,109.5852729581041,113.40380549682877,10.667529347529348,12.99516348393654,Michael Smith,1193
LAL,IND,0022100680,2021-22,2022-01-19,104.0,111.0,away,False,0.4566787003610108,0.3242038216560509,0.7755555555555556,1947,1058,577,312,257,0.5555685540477304,0.341,0.2,0.4645030425963489,0.3503937007874015,0.7318840579710145,1992,1070,630,360,247,0.5613361287605515,0.5,0.4,110.02943174100068,110.9675957398595,108.39645098463536,110.0346770697876,13.358653846153846,11.588527621803484,Tony Brothers,1146
NYK,NOP,0022100681,2021-22,2022-01-20,91.0,102.0,away,False,0.4369531652084406,0.3371699390656736,0.7828810020876826,2029,1083,598,326,178,0.5390572765767773,0.364,0.6,0.4375324002073613,0.3591936469150886,0.7588357588357588,2044,949,566,306,225,0.5482005381568129,0.489,0.6,107.37556561085972,111.29905277401896,108.3314466832692,109.31818181818184,15.17063492063492,12.064319014319016,Sean Wright,2882
DAL,PHX,0022100682,2021-22,2022-01-20,101.0,109.0,away,False,0.4759177297578755,0.3682284040995607,0.800942285041225,1977,1128,567,371,180,0.5740812801336319,0.791,0.8,0.4502833590932509,0.3299155609167672,0.7664473684210527,1978,1073,524,315,173,0.5535477484544555,0.578,0.8,112.04710144927536,104.1902604756512,109.17493237150586,106.43854119765872,14.312610888400362,14.390537634408602,Marc Davis,1830
GSW,IND,0022100683,2021-22,2022-01-20,117.0,121.0,away,False,0.4574092741935484,0.325,0.7759562841530054,1995,1086,589,318,265,0.5559877362375875,0.356,0.2,0.4637490113366728,0.3591348890153671,0.751937984496124,2042,1220,662,422,215,0.5760896542507494,0.727,0.4,110.02871658935278,110.8311229000884,110.25641025641026,102.43140753959403,5.910240895176711,10.341286031042127,David Guthrie,2714
CHA,OKC,0022100684,2021-22,2022-01-21,121.0,98.0,home,False,0.4172625127681307,0.3115055079559363,0.7685076380728555,2016,920,562,320,205,0.5163806043203029,0.318,0.2,0.4623163977847339,0.3734658094681473,0.737885462555066,1972,1218,565,401,230,0.5655109697486227,0.556,0.8,101.82104316546764,109.37289278489548,112.41467576791808,111.98038797697718,10.418355916892503,15.646510426510426,Matt Boland,2005
ORL,LAL,0022100685,2021-22,2022-01-21,105.0,116.0,away,False,0.4640555280118988,0.3498074454428755,0.7317073170731707,2032,1093,641,364,254,0.560672134964271,0.489,0.4,0.4262010896483407,0.3255395683453237,0.7782754759238522,2021,1022,649,314,217,0.5281070296913508,0.174,0.2,108.46560846560848,109.78813559322032,102.85898538263112,112.13164121316412,12.229961412482613,10.757208087420851,Courtney Kirkland,2004
PHI,LAC,0022100686,2021-22,2022-01-21,101.0,102.0,away,False,0.4486027944111776,0.3575909661229611,0.7902665121668598,2013,1069,633,352,214,0.5524509312353568,0.478,0.6,0.4623397435897436,0.3532804614275414,0.8131524008350731,1854,1000,517,351,253,0.5678762795521327,0.591,0.6,106.33727175080558,107.41138560687432,110.85111264051388,108.68968671392636,10.64442194862441,13.943193049577554,Zach Zarba,2534
ATL,MIA,0022100687,2021-22,2022-01-21,110.0,108.0,home,False,0.4592419522326064,0.3741496598639456,0.8032608695652174,2019,1146,614,325,150,0.573435444465326,0.644,0.8,0.4613195342820181,0.3741496598639456,0.8070539419087137,1957,1053,513,290,196,0.5705079782521519,0.432,0.2,112.26096737907764,107.67154105736782,113.16146540027135,113.9792231255646,13.553467570560594,14.737394472551534,Leon Wood,1201
BOS,POR,0022100688,2021-22,2022-01-21,105.0,109.0,away,False,0.4468137254901961,0.3595064498037016,0.7715105162523901,2065,1070,619,359,225,0.5609835603404225,0.426,0.6,0.4465806765636408,0.3366863905325444,0.8191919191919191,2141,1071,639,347,274,0.5556044536372837,0.489,0.4,109.7769767965758,114.03072751920467,108.69565217391305,107.30760939857728,12.088976393976395,16.108507041034578,Bill Kennedy,1662
WAS,TOR,0022100689,2021-22,2022-01-21,105.0,109.0,away,False,0.4351803450078411,0.3403964456596035,0.7583815028901734,1895,910,498,384,198,0.5329719963866305,0.5,0.4,0.4682826199071686,0.3254817987152034,0.7770069375619425,1994,1079,579,280,227,0.5636331664337476,0.511,0.8,110.46176046176046,109.78549047963364,109.5772787318362,111.01825379371012,15.154668534080296,12.204375153717924,Scott Foster,1162
MIL,CHI,0022100690,2021-22,2022-01-21,94.0,90.0,home,False,0.4754404698344901,0.3876447876447876,0.8099547511312217,1827,1039,542,332,200,0.5779983361386809,0.651,0.2,0.4540682414698163,0.3616335303600215,0.7767857142857143,2218,1086,627,364,211,0.5676963310116258,0.596,0.2,111.928292346587,109.64630225080386,111.0512129380054,107.32365145228216,12.752075959636937,15.49837562950528,Josh Tiven,201639
SAS,BKN,0022100691,2021-22,2022-01-21,102.0,117.0,away,False,0.4730848861283644,0.3503230437903805,0.8227176220806794,1984,1128,588,316,248,0.5748536863559022,0.636,0.4,0.4614285714285714,0.353528153955809,0.7304452466907341,2076,1238,568,352,235,0.5452685713284446,0.378,0.2,111.96087149844377,109.14742451154528,109.5043103448276,109.94832041343668,13.11686147186147,14.895169868021748,Tony Brothers,1146
